,origin_n,dest_index,route,distance
11,6945896184,1252052920,"[6945896184, 1252323922, 1252323920, 331615926, 1252323707, 6312272784, 331615788, 1252309466, 6237630074, 7669801979, 1252032060, 1252309519, 331615512, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",18815.382999999998
11,1252323959,1252052920,"[1252323959, 1252323943, 1252323650, 1252323926, 1252323707, 6312272784, 331615788, 1252309466, 6237630074, 7669801979, 1252032060, 1252309519, 331615512, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",18467.078999999994
11,1252323920,1252052920,"[1252323920, 331615926, 1252323707, 6312272784, 331615788, 1252309466, 6237630074, 7669801979, 1252032060, 1252309519, 331615512, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",18180.642999999996
11,1252032046,1252052920,"[1252032046, 1252032060, 1252309519, 331615512, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",12263.330999999996
11,1252309511,1252052920,"[1252309511, 1252309519, 331615512, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",11675.117
11,331614268,1252052920,"[331614268, 3509330956, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",10209.616999999998
11,1252309519,1252052920,"[1252309519, 331615512, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",10184.919000000002
11,1252309566,1252052920,"[1252309566, 1252309538, 1252309443, 1252309553, 1252309521, 1252309421, 1252309551, 1252309492, 1252309573, 1252309513, 3522864342, 3522864344, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",11850.212
11,1124461960,1252052920,"[1124461960, 1252299039, 332592883, 1252299164, 332800755, 332592860, 1252052920]",6353.812
11,2615977324,1252052920,"[2615977324, 1252309434, 1252309553, 1252309521, 1252309421, 1252309551, 1252309492, 1252309573, 1252309513, 3522864342, 3522864344, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",10817.242000000002
11,1252309428,1252052920,"[1252309428, 1252309573, 1252309513, 3522864342, 3522864344, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",9824.052000000001
11,1252309513,1252052920,"[1252309513, 3522864342, 3522864344, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",9257.796
11,1252309422,1252052920,"[1252309422, 1252309492, 1252309573, 1252309513, 3522864342, 3522864344, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",9811.794000000002
11,1252309539,1252052920,"[1252309539, 1252309424, 1252309548, 1252309421, 1252309551, 1252309492, 1252309573, 1252309513, 3522864342, 3522864344, 331615465, 11256466622, 3522864358, 3522864370, 331615461, 331614906, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",10196.122000000003
11,1124363419,1252052920,"[1124363419, 1124363241, 1252052832, 6215801197, 1015391509, 332592856, 1252052920]",3091.1099999999988
11,1252052925,1252052920,"[1252052925, 1252052885, 3509330925, 1252052877, 1252052839, 1124363419, 1124363241, 1252052832, 6215801197, 1015391509, 332592856, 1252052920]",4753.576
11,7626098584,1252052920,"[7626098584, 7626114200, 1252052948, 1252052913, 332800755, 332592860, 1252052920]",2231.67
11,332800755,1252052920,"[332800755, 332592860, 1252052920]",1020.006
11,1252052945,1252052920,"[1252052945, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",1398.3519999999999
11,1252052947,1252052920,"[1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",1112.068
11,1252052865,1252052920,"[1252052865, 1252052920]",465.6960000000001
11,1124363078,1252052920,"[1124363078, 1015495343, 1015391512, 1015391509, 332592856, 1252052920]",1411.68
11,1124362689,1252052920,"[1124362689, 1124362494, 1015391534, 7608299754, 1015495221, 7608299755, 1015391525, 1015495343, 1015391512, 1015391509, 332592856, 1252052920]",1835.595
11,1124362689,1252052920,"[1124362689, 1124362494, 1015391534, 7608299754, 1015495221, 7608299755, 1015391525, 1015495343, 1015391512, 1015391509, 332592856, 1252052920]",1835.595
11,1124362310,1252052920,"[1124362310, 1015391543, 1252052912, 1015391534, 7608299754, 1015495221, 7608299755, 1015391525, 1015495343, 1015391512, 1015391509, 332592856, 1252052920]",4778.239
11,1015495320,1252052920,"[1015495320, 1015391525, 1015495343, 1015391512, 1015391509, 332592856, 1252052920]",1259.5400000000002
11,1124362360,1252052920,"[1124362360, 1015391543, 1252052912, 1015391534, 7608299754, 1015495221, 7608299755, 1015391525, 1015495343, 1015391512, 1015391509, 332592856, 1252052920]",2805.687
5,1214612854,3949444326,"[1214612854, 1214613180, 1214613068, 1214613001, 1214612861, 1214613201, 1214351279, 1214351301, 1214531687, 1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",4189.9039999999995
6,1214532027,604991296,"[1214532027, 1214531854, 1214351319, 2811346455, 2811346409, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",3078.46
6,1214531622,604991296,"[1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2425.6900000000005
6,1214532151,604991296,"[1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2086.2259999999997
5,1214613305,3949444326,"[1214613305, 1214612854, 1214613180, 1214613068, 1214613001, 1214612861, 1214613201, 1214351279, 1214351301, 1214531687, 1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",4329.936
6,1214532093,604991296,"[1214532093, 1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2210.5899999999997
6,2997490504,604991296,"[2997490504, 2997490511, 1214351306, 1214613156, 1214573374, 1214612986, 1214531874, 11242575959, 986328003, 1215460463, 986328092, 7624934795, 11242441317, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",3017.4720000000007
6,1214531944,604991296,"[1214531944, 1214531724, 1214351319, 2811346455, 2811346409, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",3092.3679999999995
6,1214531622,604991296,"[1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2425.6900000000005
5,1214532108,3949444326,"[1214532108, 1214613407, 1214612861, 1214613201, 1214351279, 1214351301, 1214531687, 1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",3290.3700000000003
6,2811346455,604991296,"[2811346455, 2811346409, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2304.0840000000003
6,1214531712,604991296,"[1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1793.598
6,1214531774,604991296,"[1214531774, 1214531898, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2532.3820000000005
6,1214613156,604991296,"[1214613156, 1214573374, 1214612986, 1214531874, 11242575959, 986328003, 1215460463, 986328092, 7624934795, 11242441317, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1780.8060000000005
5,1214613218,3949444326,"[1214613218, 1214613611, 1214531562, 1214613180, 1214613068, 1214613001, 1214612861, 1214613201, 1214351279, 1214351301, 1214531687, 1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",4840.277999999999
5,1214613428,3949444326,"[1214613428, 1214531562, 1214613180, 1214613068, 1214613001, 1214612861, 1214613201, 1214351279, 1214351301, 1214531687, 1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",4377.6759999999995
6,1214531310,604991296,"[1214531310, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2194.1780000000003
6,1214531656,604991296,"[1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2105.222
5,1214531966,3949444326,"[1214531966, 1214531294, 1214531501, 1214531998, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",2954.053000000001
6,2999506025,604991296,"[2999506025, 2999506012, 1214572349, 1010044762, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",2018.5159999999994
5,1214351279,3949444326,"[1214351279, 1214351301, 1214531687, 1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",2116.962
6,11242441324,604991296,"[11242441324, 986328078, 986328070, 986328003, 1215460463, 986328092, 7624934795, 11242441317, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1158.802
6,1214644668,604991296,"[1214644668, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",2156.706
6,1214531898,604991296,"[1214531898, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2189.8680000000004
5,1214531717,3949444326,"[1214531717, 1214532011, 4049290750, 1214531871, 1214532140, 1214531812, 1214531984, 1214613163, 3949699506, 3949699505, 1214572737, 607764388, 607764387, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",2366.5769999999998
6,11242441324,604991296,"[11242441324, 986328078, 986328070, 986328003, 1215460463, 986328092, 7624934795, 11242441317, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1158.802
5,1214531654,3949444326,"[1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",1766.121
6,606172244,604991296,"[606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1238.606
6,4064213991,604991296,"[4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",732.804
6,1214531874,604991296,"[1214531874, 11242575959, 986328003, 1215460463, 986328092, 7624934795, 11242441317, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1375.6920000000002
5,1214531976,3949444326,"[1214531976, 1214613607, 1214532111, 1214573268, 1214531708, 1214531682, 1214532127, 1214531730, 1214572813, 1214531789, 11240017246, 1823654556, 1823654558, 2810650213, 11251806889, 1214531439, 1823654529, 1823654531, 1823654533, 1214573309, 6202781631, 6202781621, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",3425.4450000000006
5,1214531495,3949444326,"[1214531495, 1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",1995.531
5,1214531294,3949444326,"[1214531294, 1214531501, 1214531998, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",2571.1770000000006
6,1214531768,604991296,"[1214531768, 1214351293, 986328350, 1214573337, 986240786, 604991286, 359327097, 604991296]",1776.4999999999998
5,1214351278,3949444326,"[1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",1274.7830000000001
5,1214531998,3949444326,"[1214531998, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",1746.5470000000003
6,1214644449,604991296,"[1214644449, 1214644168, 359326606, 359326960, 1214612946, 3703787747, 3946695998, 1214613236, 604991296]",1413.1759999999995
5,3949693294,3949444326,"[3949693294, 1214531350, 1214531602, 1214531790, 1214531734, 1214573397, 1214531439, 1823654529, 1823654531, 1823654533, 1214573309, 6202781631, 6202781621, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",2584.504
5,1214531566,3949444326,"[1214531566, 1214531350, 1214531602, 1214531790, 1214531734, 1214573397, 1214531439, 1823654529, 1823654531, 1823654533, 1214573309, 6202781631, 6202781621, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",2653.288
5,1214532111,3949444326,"[1214532111, 1214573268, 1214531708, 1214531682, 1214532127, 1214531730, 1214572813, 1214531789, 11240017246, 1823654556, 1823654558, 2810650213, 11251806889, 1214531439, 1823654529, 1823654531, 1823654533, 1214573309, 6202781631, 6202781621, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",3079.633
